"home_team_api_id";"away_team_api_id";"home_player_1";"home_player_2";"home_player_3";"home_player_4";"home_player_5";"home_player_6";"home_player_7";"home_player_8";"home_player_9";"home_player_10";"home_player_11";"away_player_1";"away_player_2";"away_player_3";"away_player_4";"away_player_5";"away_player_6";"away_player_7";"away_player_8";"away_player_9";"away_player_10";"away_player_11";"home_player_1_pos";"home_player_2_pos";"home_player_3_pos";"home_player_4_pos";"home_player_5_pos";"home_player_6_pos";"home_player_7_pos";"home_player_8_pos";"home_player_9_pos";"home_player_10_pos";"home_player_11_pos";"away_player_1_pos";"away_player_2_pos";"away_player_3_pos";"away_player_4_pos";"away_player_5_pos";"away_player_6_pos";"away_player_7_pos";"away_player_8_pos";"away_player_9_pos";"away_player_10_pos";"away_player_11_pos";"league";"season";"date"
8639;9941;25540;357881;30563;40020;242156;26291;369788;41332;41232;150026;365672;698273;303360;696443;466357;195706;166020;563069;26326;292978;210184;169865;"A";"ZD";"ZC";"ZC";"ZI";"MD";"MC";"MI";"DD";"DC";"DI";"A";"ZD";"ZC";"ZC";"ZI";"MC";"MC";"MC";"DD";"DC";"DI";"F1";"2015";3/19/16 12:00 AM
9831;6391;510569;306128;39965;173952;40537;210128;427855;470539;26163;239259;294859;311009;160220;25856;36123;426670;409193;41216;41236;466143;354491;187666;"A";"ZD";"ZC";"ZC";"ZI";"MC";"MC";"MC";"DC";"DC";"DC";"A";"ZD";"ZD";"ZC";"ZI";"ZI";"MD";"MC";"MI";"DC";"DC";"F1";"2015";3/20/16 12:00 AM
8592;9851;31293;210691;149962;31300;299984;109298;23988;254308;199834;473855;248689;11319;41189;147614;30457;40683;42119;148830;69541;692984;33744;79246;"A";"ZD";"ZC";"ZC";"ZI";"MC";"MC";"MD";"MC";"MI";"DC";"A";"ZD";"ZC";"ZC";"ZI";"MC";"MC";"MD";"MC";"MI";"DC";"F1";"2015";3/18/16 12:00 AM
9748;9830;167035;38994;93985;210117;40740;473852;182923;282472;210120;169193;426880;40714;467689;52265;26171;536584;169217;5202;38253;317062;279172;211089;"A";"ZD";"ZC";"ZC";"ZI";"MD";"MC";"MI";"DD";"DC";"DI";"A";"ZD";"ZC";"ZC";"ZI";"MD";"MC";"MC";"MI";"DC";"DC";"F1";"2015";3/19/16 12:00 AM
9847;9829;145550;267365;80562;52133;34304;352879;26852;46509;215299;35724;49677;115184;359188;449666;30911;24493;108075;701154;39990;478393;468931;40819;"A";"ZD";"ZC";"ZC";"ZI";"MD";"MC";"MI";"DD";"DC";"DI";"A";"ZD";"ZD";"ZC";"ZI";"ZI";"MD";"MC";"MC";"MI";"DC";"F1";"2015";3/20/16 12:00 AM
7819;10242;26167;210126;33451;46726;46342;11324;145061;671644;46757;103714;183530;94324;634113;39303;154228;46891;19297;210452;26420;33100;33116;363359;"A";"ZD";"ZC";"ZC";"ZI";"MC";"MD";"MC";"MC";"MI";"DC";"A";"ZD";"ZC";"ZC";"ZI";"MC";"MD";"MC";"MC";"MI";"DC";"F1";"2015";3/19/16 12:00 AM
9837;9747;46704;426892;424918;210683;128456;26264;46653;159839;29259;254702;181197;120598;26256;277412;46338;40007;606491;37986;103869;41364;168342;26330;"A";"ZD";"ZD";"ZC";"ZI";"ZI";"MD";"MC";"MI";"DC";"DC";"A";"ZD";"ZC";"ZC";"ZI";"MD";"MC";"MC";"MI";"DC";"DC";"F1";"2015";3/19/16 12:00 AM
9829;9827;115184;359188;30911;24493;108075;445868;39990;478393;488139;40819;468931;529324;292772;612747;214452;161396;30907;466308;512740;684978;352833;519575;"A";"ZD";"ZC";"ZC";"ZI";"MD";"MC";"MI";"DD";"DC";"DI";"A";"ZD";"ZC";"ZC";"ZI";"MC";"MC";"MD";"MC";"MI";"DC";"F1";"2015";4/1/16 12:00 AM
9747;10249;120598;40007;277412;46338;26256;168342;103869;37986;41364;26330;109280;33109;229855;26138;157560;244558;574642;355901;210142;155623;41124;134221;"A";"ZD";"ZC";"ZC";"ZI";"MD";"MC";"MC";"MI";"DC";"DC";"A";"ZD";"ZC";"ZC";"ZI";"MC";"MC";"MC";"DC";"DC";"DC";"F1";"2015";4/2/16 12:00 AM
10242;8121;94324;634113;39303;154228;46891;26420;466430;38435;33100;363359;614163;210387;715642;78411;93358;103964;292678;310836;41098;187669;303334;179901;"A";"ZD";"ZC";"ZC";"ZI";"MC";"MC";"MD";"MC";"MI";"DC";"A";"ZD";"ZC";"ZC";"ZI";"MC";"MC";"MC";"DD";"DC";"DI";"F1";"2015";4/2/16 12:00 AM
8689;9748;210114;149031;143750;354472;352994;5610;46712;179828;179415;210146;196947;167035;40730;93985;210117;40740;210119;473852;282472;210120;169193;426880;"A";"ZD";"ZC";"ZC";"ZI";"MD";"MC";"MC";"MI";"DC";"DC";"A";"ZD";"ZC";"ZC";"ZI";"MD";"MC";"MI";"DD";"DC";"DI";"F1";"2015";4/3/16 12:00 AM
9830;8639;40714;467689;52265;26171;109065;317062;5202;38253;263276;211089;279172;25540;165583;40020;162914;242156;32575;369788;41332;41232;150026;435669;"A";"ZD";"ZC";"ZC";"ZI";"MD";"MC";"MC";"MI";"DC";"DC";"A";"ZD";"ZC";"ZC";"ZI";"MD";"MC";"MI";"DD";"DC";"DI";"F1";"2015";4/3/16 12:00 AM
6391;9853;311009;409193;179516;36123;426670;25856;41216;196186;354491;187666;108525;41097;201938;26353;159882;40006;26051;35499;94323;242958;134232;40018;"A";"ZD";"ZC";"ZC";"ZI";"MC";"MC";"MC";"DC";"DC";"DC";"A";"ZD";"ZC";"ZC";"ZI";"MD";"MC";"MI";"DD";"DC";"DI";"F1";"2015";4/2/16 12:00 AM
9847;9831;145550;267365;80562;52133;34304;26852;352879;26419;215299;35724;435960;510569;306128;39965;173952;169015;210128;574633;470539;26163;294859;239259;"A";"ZD";"ZC";"ZC";"ZI";"MC";"MC";"MC";"DD";"DC";"DI";"A";"ZD";"ZC";"ZC";"ZI";"MC";"MC";"MC";"DC";"DC";"DC";"F1";"2015";4/2/16 12:00 AM
7794;8592;11316;407765;156716;33812;42693;26216;143757;46243;40758;40197;564856;31293;210691;282286;31300;299984;23988;27277;254308;199834;473855;32627;"A";"ZD";"ZC";"ZC";"ZI";"MC";"MC";"MC";"DC";"DC";"DC";"A";"ZD";"ZC";"ZC";"ZI";"MC";"MC";"MD";"MC";"MI";"DC";"F1";"2015";4/3/16 12:00 AM
9851;9837;11319;41189;147614;30457;94549;42119;692984;148830;69541;79246;33744;46704;210683;46892;46448;426892;46653;681965;89476;159839;254702;181197;"A";"ZD";"ZC";"ZC";"ZI";"MD";"MC";"MI";"DD";"DC";"DI";"A";"ZD";"ZC";"ZI";"MD";"MC";"MC";"MI";"DC";"DC";"DC";"F1";"2015";4/2/16 12:00 AM
9941;7819;698273;303360;696443;466357;195706;166020;605848;26326;188413;210184;169865;26167;210126;33451;46726;46342;264085;145061;208984;46757;103714;183530;"A";"ZD";"ZC";"ZC";"ZI";"MC";"MC";"MC";"DD";"DC";"DI";"A";"ZD";"ZC";"ZC";"ZI";"MC";"MD";"MC";"MC";"MI";"DC";"F1";"2015";4/2/16 12:00 AM
8121;6391;210387;160222;78411;93358;103964;41098;292678;426612;187669;179901;310836;311009;409193;179516;36123;426670;41236;311003;303359;354491;466143;41240;"A";"ZD";"ZC";"ZC";"ZI";"MD";"MC";"MI";"DD";"DC";"DI";"A";"ZD";"ZC";"ZC";"ZI";"MC";"MC";"MC";"DC";"DC";"DC";"F1";"2015";4/9/16 12:00 AM
9853;10242;41097;159882;41198;26353;40006;26051;35499;94323;242958;134232;40018;94324;634113;39303;154228;243248;19297;41160;26420;466430;363359;614163;"A";"ZD";"ZC";"ZC";"ZI";"MD";"MC";"MI";"DD";"DC";"DI";"A";"ZD";"ZC";"ZC";"ZI";"MC";"MD";"MC";"MC";"MI";"DC";"F1";"2015";4/9/16 12:00 AM
9747;9847;120598;40007;277412;46338;26256;606491;37986;103869;41364;26330;26374;145550;109651;267365;562035;215798;704523;192920;26419;435960;589349;215299;"A";"ZD";"ZC";"ZC";"ZI";"MD";"MC";"MC";"MI";"DC";"DC";"A";"ZD";"ZC";"ZC";"ZI";"MD";"MC";"MI";"DD";"DC";"DI";"F1";"2015";4/9/16 12:00 AM
8639;9829;25540;165583;40020;30563;242156;26291;369788;41332;41232;150026;365672;115184;449666;24493;30911;359188;39990;108075;38336;488139;468931;40819;"A";"ZD";"ZC";"ZC";"ZI";"MD";"MC";"MI";"DD";"DC";"DI";"A";"ZD";"ZC";"ZI";"MD";"MC";"MI";"MD";"MC";"MI";"DC";"F1";"2015";4/10/16 12:00 AM
10249;9748;46705;157560;26138;26399;244558;355901;93984;210142;155623;134221;503149;167035;40730;93985;210117;41360;210119;182923;282472;210120;169193;426880;"A";"ZD";"ZC";"ZC";"ZI";"MD";"MC";"MI";"MC";"DC";"DC";"A";"ZD";"ZC";"ZC";"ZI";"MD";"MC";"MI";"DD";"DC";"DI";"F1";"2015";4/8/16 12:00 AM
9831;9851;510569;40537;173952;39965;306128;210128;574633;470539;26163;294859;239259;11319;41189;147614;30457;94549;42119;148830;692984;33744;69541;643229;"A";"ZD";"ZC";"ZC";"ZI";"MC";"MC";"MC";"DC";"DC";"DC";"A";"ZD";"ZC";"ZC";"ZI";"MC";"MC";"MD";"MC";"MI";"DC";"F1";"2015";4/10/16 12:00 AM
8592;9827;31293;299984;149962;282286;280965;109298;346004;278341;199834;254308;32627;529324;26154;612747;214452;161396;466308;30907;292772;684978;512740;519575;"A";"ZD";"ZC";"ZC";"ZI";"MC";"MC";"MD";"MC";"MI";"DC";"A";"ZD";"ZC";"ZC";"ZI";"MC";"MC";"MD";"MC";"MI";"DC";"F1";"2015";4/10/16 12:00 AM
7819;8689;26167;210126;33451;46726;128666;264085;145061;208984;46757;103714;183530;210114;149031;199810;143750;352994;420867;543358;179828;179415;196947;210146;"A";"ZD";"ZC";"ZC";"ZI";"MC";"MD";"MC";"MC";"MI";"DC";"A";"ZD";"ZC";"ZC";"ZI";"MD";"MC";"MC";"MI";"DC";"DC";"F1";"2015";4/9/16 12:00 AM
9837;9830;46704;424918;210683;46892;26264;29259;426892;46653;94321;181197;254702;263511;467689;52265;26171;536584;38253;348408;317062;562697;37756;211089;"A";"ZD";"ZC";"ZC";"ZI";"MC";"MD";"MC";"MC";"MI";"DC";"A";"ZD";"ZC";"ZC";"ZI";"MC";"MC";"MD";"MC";"MI";"DC";"F1";"2015";4/9/16 12:00 AM
9941;7794;698273;303360;696443;466357;195706;166020;605848;26326;188413;210184;169865;11316;407765;26216;156716;42693;602211;143757;46243;40758;564856;131991;"A";"ZD";"ZC";"ZC";"ZI";"MC";"MC";"MC";"DD";"DC";"DI";"A";"ZD";"ZC";"ZC";"ZI";"MD";"MC";"MC";"MI";"DC";"DC";"F1";"2015";4/9/16 12:00 AM
9829;8592;115184;359188;450002;30911;24493;478393;39990;38336;488139;361790;150297;31293;299984;149962;282286;280965;346004;31037;278341;199834;357080;248689;"A";"ZD";"ZC";"ZC";"ZI";"MC";"MC";"MD";"MC";"MI";"DC";"A";"ZD";"ZC";"ZC";"ZI";"MC";"MC";"MD";"MC";"MI";"DC";"F1";"2015";4/17/16 12:00 AM
10242;9837;94324;634113;39303;154228;243248;466430;19297;26420;33116;363359;38435;46704;424918;210683;46892;26264;46653;29259;94321;256727;254702;181197;"A";"ZD";"ZC";"ZC";"ZI";"MD";"MC";"MI";"DD";"DC";"DI";"A";"ZD";"ZC";"ZC";"ZI";"MD";"MC";"MI";"DD";"DC";"DI";"F1";"2015";4/16/16 12:00 AM
9827;8121;529324;26154;612747;214452;161396;466308;30907;297579;26144;512740;289140;210387;160222;78411;93358;103964;426612;292678;41098;187669;179901;310836;"A";"ZD";"ZC";"ZC";"ZI";"MC";"MC";"MD";"MC";"MI";"DC";"A";"ZD";"ZC";"ZC";"ZI";"MD";"MC";"MI";"DD";"DC";"DI";"F1";"2015";4/16/16 12:00 AM
8689;9941;210114;149031;199810;143750;352994;420867;308843;543358;179415;210146;131995;698273;303360;103470;466357;195706;26326;605848;166020;188413;210184;169865;"A";"ZD";"ZC";"ZC";"ZI";"MD";"MC";"MC";"MI";"DC";"DC";"A";"ZD";"ZC";"ZC";"ZI";"MD";"MC";"MI";"DD";"DC";"DI";"F1";"2015";4/16/16 12:00 AM
9830;10249;263511;536584;303155;52265;158886;348408;5202;169217;38253;263276;279172;46705;157560;26138;26399;244558;574642;202633;210142;155623;503149;41124;"A";"ZD";"ZC";"ZC";"ZI";"MC";"MC";"MD";"MC";"MI";"DC";"A";"ZD";"ZC";"ZC";"ZI";"MC";"MC";"MC";"DC";"DC";"DC";"F1";"2015";4/17/16 12:00 AM
6391;8639;311009;409193;179516;36123;426670;311003;25856;196186;466143;41240;354491;25540;165583;162914;357881;242156;26291;369788;32575;365672;150026;319822;"A";"ZD";"ZC";"ZC";"ZI";"MD";"MC";"MC";"MI";"DC";"DC";"A";"ZD";"ZC";"ZC";"ZI";"MD";"MC";"MI";"DD";"DC";"DI";"F1";"2015";4/16/16 12:00 AM
9748;9831;167035;40730;210117;93985;41360;210119;182923;282472;210120;169193;426880;510569;306128;173952;39965;40537;210128;470539;26163;574633;239259;294859;"A";"ZD";"ZC";"ZC";"ZI";"MD";"MC";"MI";"DD";"DC";"DI";"A";"ZD";"ZC";"ZC";"ZI";"MC";"MD";"MC";"MI";"DC";"DC";"F1";"2015";4/15/16 12:00 AM
9847;7819;27659;109651;267365;562035;215798;46509;192920;26419;215299;35724;49677;26167;210126;33451;352943;94307;11324;45473;208984;671644;354485;145061;"A";"ZD";"ZC";"ZC";"ZI";"MD";"MC";"MI";"DD";"DC";"DI";"A";"ZD";"ZC";"ZC";"ZI";"MC";"MD";"MC";"MC";"MI";"DC";"F1";"2015";4/16/16 12:00 AM
7794;9853;11316;407765;33812;156716;42693;664587;143757;564856;40758;131991;40197;41097;159882;41198;26353;40006;26051;35499;94323;40018;134232;360560;"A";"ZD";"ZC";"ZC";"ZI";"MC";"MC";"MD";"MC";"MI";"DC";"A";"ZD";"ZC";"ZC";"ZI";"MD";"MC";"MI";"DD";"DC";"DI";"F1";"2015";4/16/16 12:00 AM
9851;9747;11319;41189;191788;147614;30457;42119;148830;69541;692984;33744;79246;120598;40007;277412;46338;26256;37986;693171;606491;103869;41364;26330;"A";"ZD";"ZC";"ZC";"ZI";"MC";"MC";"MD";"MC";"MI";"DC";"A";"ZD";"ZC";"ZC";"ZI";"MC";"MC";"MD";"MC";"MI";"DC";"F1";"2015";4/17/16 12:00 AM
9853;8689;41097;159882;41198;26353;40006;94323;35499;26051;40018;134232;360560;210114;158845;46712;143750;352994;5610;543358;179828;420867;131995;210146;"A";"ZD";"ZC";"ZC";"ZI";"MD";"MC";"MI";"DD";"DC";"DI";"A";"ZD";"ZC";"ZC";"ZI";"MD";"MC";"MC";"MI";"DC";"DC";"F1";"2015";4/24/16 12:00 AM
9747;7819;120598;40007;277412;46338;26256;693171;103869;37986;41364;26330;606491;26167;210126;33451;303345;11324;208984;215766;46757;94307;183530;145061;"A";"ZD";"ZC";"ZC";"ZI";"MD";"MC";"MC";"MI";"DC";"DC";"A";"ZD";"ZC";"ZC";"ZI";"MD";"MC";"MC";"MI";"DC";"DC";"F1";"2015";4/24/16 12:00 AM
9827;9847;529324;26154;214452;198277;161396;30907;179393;41174;684978;40707;297579;145550;195299;52133;267365;215798;704523;192920;352879;215299;35724;46509;"A";"ZD";"ZC";"ZC";"ZI";"MD";"MC";"MI";"DD";"DC";"DI";"A";"ZD";"ZC";"ZC";"ZI";"MD";"MC";"MI";"DD";"DC";"DI";"F1";"2015";5/11/16 12:00 AM
6391;7794;311009;160220;426670;25856;409193;41216;311003;41236;466143;41240;354491;11316;46244;407765;33812;156716;42693;143757;352888;46243;131991;564856;"A";"ZD";"ZC";"ZC";"ZI";"MD";"MC";"MI";"MC";"DC";"DC";"A";"ZD";"ZD";"ZC";"ZI";"ZI";"MD";"MC";"MI";"DC";"DC";"F1";"2015";4/24/16 12:00 AM
8639;8121;25540;26107;30563;162914;242156;26291;369788;41332;41232;150026;365672;210387;160222;26327;93358;103964;426612;292678;41098;303334;187669;179901;"A";"ZD";"ZC";"ZC";"ZI";"MD";"MC";"MI";"DD";"DC";"DI";"A";"ZD";"ZC";"ZC";"ZI";"MD";"MC";"MI";"DC";"DD";"DI";"F1";"2015";4/27/16 12:00 AM
10249;10242;46705;157560;26138;26399;244558;574642;202633;210142;155623;503149;41124;94324;634113;39303;154228;243248;19297;33116;33100;466430;38435;363359;"A";"ZD";"ZC";"ZC";"ZI";"MC";"MC";"MC";"DC";"DC";"DC";"A";"ZD";"ZC";"ZC";"ZI";"MC";"MD";"MC";"MC";"MI";"DC";"F1";"2015";4/24/16 12:00 AM
9831;9837;510569;40537;39965;173952;306128;210128;574633;470539;26163;239259;294859;46704;426892;424918;210683;46892;184591;277347;46653;681965;159839;181197;"A";"ZD";"ZC";"ZC";"ZI";"MC";"MC";"MC";"DC";"DC";"DC";"A";"ZD";"ZD";"ZC";"ZI";"ZI";"MD";"MC";"MI";"DC";"DC";"F1";"2015";4/22/16 12:00 AM
8592;9830;31293;299984;149962;282286;280965;254308;31037;27277;278341;32627;248689;263511;467689;52265;303155;536584;;38253;348408;317062;279172;562697;"A";"ZD";"ZC";"ZC";"ZI";"MD";"MC";"MC";"MI";"DC";"DC";"A";"ZD";"ZC";"ZC";"ZI";"MD";"MC";"MC";"MI";"DC";"DC";"F1";"2015";4/24/16 12:00 AM
9851;9829;11319;41189;147614;30457;40683;42119;179793;148830;69541;79246;692984;115184;359188;450002;30911;24493;478393;39990;38336;488139;361790;150297;"A";"ZD";"ZC";"ZC";"ZI";"MD";"MC";"MI";"DD";"DC";"DI";"A";"ZD";"ZC";"ZC";"ZI";"MC";"MC";"MD";"MC";"MI";"DC";"F1";"2015";4/24/16 12:00 AM
9941;9748;698273;303360;696443;466357;195706;26326;605848;166020;188413;169865;210184;167035;38994;93985;210117;40740;210119;182923;473852;210120;169193;40060;"A";"ZD";"ZC";"ZC";"ZI";"MD";"MC";"MI";"DD";"DC";"DI";"A";"ZD";"ZC";"ZC";"ZI";"MD";"MC";"MI";"DD";"DC";"DI";"F1";"2015";4/23/16 12:00 AM
8121;8592;210387;160222;292678;93358;103964;426612;26327;41098;179901;303334;187669;31293;299984;149962;282286;280965;167027;612863;254308;32627;210398;248689;"A";"ZD";"ZC";"ZC";"ZI";"MD";"MC";"MI";"DD";"DC";"DI";"A";"ZD";"ZC";"ZC";"ZI";"MC";"MC";"MD";"MC";"MI";"DC";"F1";"2015";5/1/16 12:00 AM
9829;9747;115184;359188;450002;30911;24493;37549;478393;38336;488139;361790;150297;120598;40007;89475;46338;26256;168342;41361;103869;606491;26330;26374;"A";"ZD";"ZC";"ZC";"ZI";"MC";"MC";"MD";"MC";"MI";"DC";"A";"ZD";"ZC";"ZC";"ZI";"MD";"MC";"MC";"MI";"DC";"DC";"F1";"2015";4/30/16 12:00 AM
9853;9941;41097;159882;41198;26353;40006;94323;35499;26051;201938;134232;237631;698273;16493;466357;696443;303360;188413;605848;26326;292978;210184;169865;"A";"ZD";"ZC";"ZC";"ZI";"MD";"MC";"MI";"DD";"DC";"DI";"A";"ZD";"ZC";"ZC";"ZI";"MD";"MC";"MC";"MI";"DC";"DC";"F1";"2015";4/30/16 12:00 AM
10242;9827;94324;634113;39303;154228;243248;466430;38435;26420;41160;33116;363359;529324;26154;612747;198277;352833;30907;562688;535603;684978;297579;40707;"A";"ZD";"ZC";"ZC";"ZI";"MC";"MD";"MC";"MC";"MI";"DC";"A";"ZD";"ZC";"ZC";"ZI";"MC";"MC";"MD";"MC";"MI";"DC";"F1";"2015";4/30/16 12:00 AM
8689;8639;210114;149031;46712;210451;158845;5610;543358;179828;420867;131995;210146;25540;165583;162914;357881;242156;32575;369788;41332;41232;150026;365672;"A";"ZD";"ZC";"ZC";"ZI";"MD";"MC";"MC";"MI";"DC";"DC";"A";"ZD";"ZC";"ZC";"ZI";"MD";"MC";"MI";"DD";"DC";"DI";"F1";"2015";4/30/16 12:00 AM
9830;9831;40714;467689;303155;52265;536584;348408;38253;169217;562697;317062;279172;510569;93485;39965;420731;40537;210128;574633;427855;470539;239259;26163;"A";"ZD";"ZC";"ZC";"ZI";"MC";"MC";"MD";"MC";"MI";"DC";"A";"ZD";"ZC";"ZC";"ZI";"MC";"MC";"MC";"DC";"DC";"DC";"F1";"2015";4/30/16 12:00 AM
9748;6391;167035;38994;93985;210117;41360;210119;182923;473852;210120;169193;426880;311009;160220;179516;426670;409193;25856;108525;311003;196186;187666;208676;"A";"ZD";"ZC";"ZC";"ZI";"MD";"MC";"MI";"DD";"DC";"DI";"A";"ZD";"ZD";"ZI";"ZI";"ZC";"MD";"MC";"MI";"DC";"DC";"F1";"2015";4/30/16 12:00 AM
9847;9851;145550;195299;267365;80562;34304;192920;26852;129391;46509;35724;49677;11319;444000;191788;687733;30457;40683;692984;42119;179793;304856;79246;"A";"ZD";"ZC";"ZC";"ZI";"MD";"MC";"MI";"DD";"DC";"DI";"A";"ZD";"ZD";"ZC";"ZI";"ZI";"MD";"MC";"MC";"MI";"DC";"F1";"2015";4/29/16 12:00 AM
7819;7794;26167;210126;33451;303345;94307;264085;145061;208984;46757;215766;183530;11316;407765;26216;33812;26118;46243;664587;564856;352888;40758;192711;"A";"ZD";"ZC";"ZC";"ZI";"MC";"MD";"MC";"MC";"MI";"DC";"A";"ZD";"ZC";"ZC";"ZI";"MC";"MC";"MD";"MC";"MI";"DC";"F1";"2015";4/30/16 12:00 AM
9837;10249;46704;426892;424918;210683;26264;29259;277347;681965;94321;159839;181197;46705;229855;157560;26399;244558;574642;202633;210142;155623;41124;503149;"A";"ZD";"ZC";"ZC";"ZI";"MC";"MC";"MC";"DC";"DC";"DC";"A";"ZD";"ZC";"ZC";"ZI";"MC";"MC";"MC";"DC";"DC";"DC";"F1";"2015";4/30/16 12:00 AM
9827;8689;529324;26154;612747;198277;161396;30907;41174;562688;535603;40707;297579;210114;149031;610534;46712;158845;423190;543358;210451;179415;210146;131995;"A";"ZD";"ZC";"ZC";"ZI";"MD";"MC";"MI";"DD";"DC";"DI";"A";"ZD";"ZC";"ZC";"ZI";"MD";"MC";"MC";"MI";"DC";"DC";"F1";"2015";5/7/16 12:00 AM
9830;7819;40714;467689;562698;303155;536584;38253;5202;317062;169217;263276;279172;26167;210126;46726;303345;94307;11324;145061;208984;46757;215766;183530;"A";"ZD";"ZC";"ZC";"ZI";"MC";"MC";"MD";"MC";"MI";"DC";"A";"ZD";"ZC";"ZC";"ZI";"MC";"MD";"MC";"MC";"MI";"DC";"F1";"2015";5/7/16 12:00 AM
6391;9847;311009;160220;179516;25856;426670;265727;41236;41216;409193;187666;354491;145550;267365;80562;52133;215798;26852;192920;704523;46509;35724;49677;"A";"ZD";"ZC";"ZC";"ZI";"MD";"MC";"MC";"MI";"DC";"DC";"A";"ZD";"ZC";"ZC";"ZI";"MD";"MC";"MI";"DD";"DC";"DI";"F1";"2015";5/7/16 12:00 AM
8639;9747;25540;165583;40020;30563;242156;26291;369788;41332;41232;150026;435669;120598;40007;277412;46338;186805;606491;37986;103869;41364;26330;26374;"A";"ZD";"ZC";"ZC";"ZI";"MD";"MC";"MI";"DD";"DC";"DI";"A";"ZD";"ZC";"ZC";"ZI";"MD";"MC";"MC";"MI";"DC";"DC";"F1";"2015";5/7/16 12:00 AM
10249;9851;46705;229855;26399;26138;244558;574642;202633;210142;155623;503149;41124;11319;41189;154264;147614;191788;40683;179793;687733;42119;692984;79246;"A";"ZD";"ZC";"ZC";"ZI";"MC";"MC";"MC";"DC";"DC";"DC";"A";"ZD";"ZD";"ZC";"ZI";"ZI";"MD";"MC";"MI";"DC";"DC";"F1";"2015";5/7/16 12:00 AM
9831;9853;510569;40537;39965;173952;306128;574633;210128;470539;26163;294859;239259;41097;201938;159882;188465;40006;210390;35499;94323;237631;134232;145070;"A";"ZD";"ZC";"ZC";"ZI";"MD";"MC";"MI";"MC";"DC";"DC";"A";"ZD";"ZC";"ZC";"ZI";"MD";"MC";"MI";"DD";"DC";"DI";"F1";"2015";5/7/16 12:00 AM
8592;9837;31293;210691;149962;282286;280965;254308;167027;23988;210398;32627;248689;30900;424918;210683;26402;184591;46653;94321;29259;181197;562695;89476;"A";"ZD";"ZC";"ZC";"ZI";"MD";"MC";"MC";"MI";"DC";"DC";"A";"ZD";"ZC";"ZC";"ZI";"MD";"MC";"MI";"DD";"DC";"DI";"F1";"2015";5/7/16 12:00 AM
9748;9829;167035;40730;93985;210117;40740;210119;182923;282472;210120;169193;426880;115184;449666;450002;30911;24493;39990;478393;38336;488139;361790;150297;"A";"ZD";"ZC";"ZC";"ZI";"MD";"MC";"MI";"DD";"DC";"DI";"A";"ZD";"ZC";"ZC";"ZI";"MC";"MC";"MD";"MC";"MI";"DC";"F1";"2015";5/7/16 12:00 AM
7794;8121;11316;407765;33812;26216;42693;46243;143757;564856;602211;40758;131991;210387;277384;78411;93358;103964;426612;26327;41098;187669;179901;310836;"A";"ZD";"ZC";"ZC";"ZI";"MC";"MC";"MD";"MC";"MI";"DC";"A";"ZD";"ZC";"ZC";"ZI";"MD";"MC";"MI";"DD";"DC";"DI";"F1";"2015";5/7/16 12:00 AM
9941;10242;698273;303360;696443;466357;195706;605848;292978;26326;188413;210184;169865;94324;41160;167557;154228;720738;19297;466430;465924;26420;38435;363359;"A";"ZD";"ZC";"ZC";"ZI";"MC";"MC";"MC";"DD";"DC";"DI";"A";"ZD";"ZC";"ZC";"ZI";"MC";"MC";"MD";"MC";"MI";"DC";"F1";"2015";5/7/16 12:00 AM
8121;9941;210387;277384;78411;26327;103964;292678;310836;426612;187669;179901;303334;698273;303360;696443;466357;195706;103470;292978;26326;188413;210184;169865;"A";"ZD";"ZC";"ZC";"ZI";"MC";"MD";"MI";"DC";"DC";"DC";"A";"ZD";"ZC";"ZC";"ZI";"MC";"MC";"MC";"DD";"DC";"DI";"F1";"2015";5/14/16 12:00 AM
9829;10249;115184;359188;450002;30911;24493;39990;37549;38336;468931;361792;40819;33109;157560;26138;574642;229855;202633;210142;355901;155623;41124;503149;"A";"ZD";"ZC";"ZC";"ZI";"MC";"MC";"MD";"MC";"MI";"DC";"A";"ZD";"ZC";"ZC";"ZI";"MD";"MC";"MI";"MC";"DC";"DC";"F1";"2015";5/14/16 12:00 AM
9853;8639;41097;159882;26353;188465;40006;26051;35499;134232;210404;40018;391064;25540;165583;30563;40020;242156;26291;369788;32575;41232;150026;435669;"A";"ZD";"ZC";"ZC";"ZI";"MC";"MC";"MD";"MC";"MI";"DC";"A";"ZD";"ZC";"ZC";"ZI";"MD";"MC";"MI";"DD";"DC";"DI";"F1";"2015";5/14/16 12:00 AM
9747;9831;120598;40007;46338;277412;26256;693171;103869;37986;41364;26330;26374;510569;40537;39965;93485;306128;574633;210128;470539;26163;294859;239259;"A";"ZD";"ZC";"ZC";"ZI";"MD";"MC";"MC";"MI";"DC";"DC";"A";"ZD";"ZC";"ZC";"ZI";"MD";"MC";"MI";"MC";"DC";"DC";"F1";"2015";5/14/16 12:00 AM
10242;8592;94324;41160;167557;154228;720738;19297;465924;26420;466430;33100;38435;26126;210691;31300;282286;299984;23988;109298;254308;199834;210398;32627;"A";"ZD";"ZC";"ZC";"ZI";"MC";"MD";"MC";"MC";"MI";"DC";"A";"ZD";"ZC";"ZC";"ZI";"MC";"MC";"MD";"MC";"MI";"DC";"F1";"2015";5/14/16 12:00 AM
